,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index
969,5683,M,45,4.27,4.17917,175.87,0,0,1,0,0,471
3658,421,M,29,3.8,4.0061599999999995,194.93,0,0,1,0,0,1795
2915,5098,M,47,4.396,4.4593,190.52,0,0,1,0,0,1431
2602,1211,M,48,3.9739999999999998,4.13319,188.98,0,0,1,0,0,1284
15434,6798,M,48,4.486000000000001,5.1105599999999995,239.28,0,0,1,0,0,7651
14116,6285,M,44,5.476,5.3978,234.72,0,0,1,0,0,7027
3708,3666,M,33,4.303999999999999,4.40479,195.15,0,0,1,0,0,1825
4976,4239,M,33,4.15,4.29056,201.5,0,0,1,0,0,2464
875,4302,M,24,4.22,4.13793,174.67,0,0,1,0,0,416
1292,1305,M,44,4.206,4.20287,178.82,0,0,1,0,0,633
1907,5057,M,40,4.386,4.3204199999999995,184.15,0,0,1,0,0,943
4342,5298,M,59,4.41,4.4924800000000005,198.58,0,0,1,0,0,2137
498,234,M,24,3.81,3.73883,168.63,0,0,1,0,0,250
2831,3681,M,34,4.206,4.20429,190.03,0,0,1,0,0,1387
6796,6831,M,47,4.614,4.68539,209.08,0,0,1,0,0,3332
7340,1892,M,48,3.9339999999999997,4.4398599999999995,211.23,0,0,1,0,0,3594
1329,4857,M,44,4.206,4.1749,179.03,0,0,1,0,0,653
1379,5248,M,34,4.13,4.19623,179.4,0,0,1,0,0,679
5659,5292,M,42,4.314,4.3692400000000005,204.7,0,0,1,0,0,2794
16746,697,M,42,4.67,5.1157699999999995,245.32,0,0,1,0,0,8345
11497,7645,M,48,4.484,4.84513,225.98,0,0,1,0,0,5682
1585,275,M,37,3.594,3.79903,181.28,0,0,1,0,0,771
13520,6826,M,43,4.584,4.63325,232.77,0,0,1,0,0,6732
3491,7033,F,33,4.394,4.4839400000000005,194.05,1,0,1,0,0,1711
797,1269,M,36,4.006,3.95687,173.52,0,0,1,0,0,384
1040,2459,M,38,4.056,4.14741,176.58,0,0,1,0,0,501
5306,2519,M,34,4.234,4.227040000000001,203.1,0,0,1,0,0,2618
2199,3917,M,60,4.2,4.28866,186.27,0,0,1,0,0,1089
3112,6026,M,46,4.62,4.52423,191.78,0,0,1,0,0,1527
3339,2708,M,39,4.194,4.32895,193.2,0,0,1,0,0,1647
2367,5905,M,36,4.256,4.26259,187.45,0,0,1,0,0,1169
6949,5882,M,58,4.386,4.56832,209.58,0,0,1,0,0,3389
8917,5464,M,39,4.734,4.60576,216.98,0,0,1,0,0,4362
11389,4400,M,30,4.564,4.63704,225.6,0,0,1,0,0,5627
1016,650,M,33,3.7439999999999998,3.9184699999999997,176.32,0,0,1,0,0,492
1631,1972,M,25,3.97,4.02891,181.85,0,0,1,0,0,795
5388,3499,M,41,4.244,4.37019,203.45,0,0,1,0,0,2652
3527,6273,M,37,4.16,4.14409,194.22,0,0,1,0,0,1731
9023,7548,M,58,4.73,4.78493,217.35,0,0,1,0,0,4422
1434,1037,M,25,3.714,3.87629,179.82,0,0,1,0,0,704
8063,2231,M,50,4.084,4.4830000000000005,213.9,0,0,1,0,0,3950
3509,3426,M,31,4.4639999999999995,4.5503,194.13,0,0,1,0,0,1721
945,1193,M,26,3.986,4.0540400000000005,175.5,0,0,1,0,0,456
11791,2695,M,36,4.343999999999999,4.4792,227.03,0,0,1,0,0,5839
401,242,M,39,3.9139999999999997,3.8288900000000003,166.58,0,0,1,0,0,201
3207,6409,F,30,4.386,4.3972,192.37,1,0,1,0,0,1575
1455,2810,M,25,4.254,4.283919999999999,180.02,0,0,1,0,0,711
785,2973,M,21,4.096,4.09053,173.33,0,0,1,0,0,377
14821,5137,M,28,5.166,5.29542,237.2,0,0,1,0,0,7362
10362,5780,M,35,4.27,4.693919999999999,222.22,0,0,1,0,0,5097
390,472,M,48,3.7539999999999996,3.8639699999999997,166.37,0,0,1,0,0,194
4451,5290,M,54,4.6739999999999995,4.635619999999999,199.07,0,0,1,0,0,2190
3834,6132,M,55,4.4639999999999995,4.57637,195.88,0,0,1,0,0,1885
11313,7334,M,41,4.65,4.78967,225.35,0,0,1,0,0,5599
4302,7518,M,44,4.54,4.65932,198.28,0,0,1,0,0,2111
11000,3384,M,37,4.586,4.76455,224.38,0,0,1,0,0,5430
14948,4607,M,33,4.446000000000001,4.66311,237.62,0,0,1,0,0,7419
15986,7445,M,40,4.98,5.27314,241.7,0,0,1,0,0,7929
589,2673,M,36,4.004,3.94976,170.07,0,0,1,0,0,290
3651,2195,M,30,4.154,4.28629,194.88,0,0,1,0,0,1791
529,656,M,37,3.9539999999999997,3.87013,169.25,0,0,1,0,0,266
4822,6842,M,44,4.45,4.54082,200.83,0,0,1,0,0,2384
2328,3480,M,45,4.24,4.3133099999999995,187.15,0,0,1,0,0,1152
6074,5724,M,37,4.416,4.30762,206.3,0,0,1,0,0,2987
1582,5684,M,46,4.22,4.19623,181.28,0,0,1,0,0,770
2384,5737,M,43,4.336,4.33559,187.57,0,0,1,0,0,1176
7121,6827,M,59,4.6,4.54936,210.32,0,0,1,0,0,3484
4715,4038,M,38,4.28,4.2242,200.28,0,0,1,0,0,2332
11149,5294,M,35,4.396,4.59675,224.83,0,0,1,0,0,5504
2359,4052,M,47,4.16,4.28108,187.37,0,0,1,0,0,1166
6716,3475,M,33,4.01,4.141719999999999,208.75,0,0,1,0,0,3297
2980,2917,M,34,4.196000000000001,4.2479,190.93,0,0,1,0,0,1463
8239,2314,M,39,4.564,4.82285,214.53,0,0,1,0,0,4035
4620,6205,M,45,4.496,4.4830000000000005,199.9,0,0,1,0,0,2278
7522,3454,M,40,4.486000000000001,4.54699,211.87,0,0,1,0,0,3674
11542,6377,M,46,4.544,4.86551,226.17,0,0,1,0,0,5709
5097,6346,M,54,4.416,4.4886800000000004,202.08,0,0,1,0,0,2522
4779,2750,M,42,4.19,4.2483699999999995,200.62,0,0,1,0,0,2363
2213,5093,M,20,3.9,4.03745,186.42,0,0,1,0,0,1097
7347,2335,M,45,4.106,4.3133099999999995,211.27,0,0,1,0,0,3597
4608,3570,M,49,4.224,4.28108,199.8,0,0,1,0,0,2273
3248,6792,M,43,4.32,4.35265,192.63,0,0,1,0,0,1593
4766,4368,M,55,4.316,4.3787199999999995,200.53,0,0,1,0,0,2357
10399,4154,M,31,4.244,4.55504,222.32,0,0,1,0,0,5117
12112,2766,M,43,4.806,5.0314,228.03,0,0,1,0,0,6003
5744,7501,M,40,4.404,4.4972199999999996,205.08,0,0,1,0,0,2826
2406,3823,M,34,4.296,4.32753,187.7,0,0,1,0,0,1186
5636,2356,M,50,4.236000000000001,4.32753,204.58,0,0,1,0,0,2781
5499,2893,M,39,4.2139999999999995,4.46641,204.0,0,0,1,0,0,2701
1226,3206,M,46,4.164,4.076309999999999,178.28,0,0,1,0,0,598
3131,4037,M,43,4.484,4.417590000000001,191.92,0,0,1,0,0,1540
4252,6708,M,39,4.604,4.53514,198.07,0,0,1,0,0,2083
5264,5810,M,47,4.63,4.65316,202.88,0,0,1,0,0,2603
347,271,M,30,3.7239999999999998,3.72793,165.42,0,0,1,0,0,177
1429,1015,M,44,4.084,4.15926,179.78,0,0,1,0,0,702
11724,7294,M,42,4.5,4.72805,226.8,0,0,1,0,0,5800
3910,4867,M,28,4.896,4.53229,196.32,0,0,1,0,0,1916
18819,6245,M,40,4.704,5.04325,256.18,0,0,1,0,0,9391
3500,2476,M,36,4.27,4.2588,194.1,0,0,1,0,0,1716
8653,5360,M,36,4.8,4.90343,216.1,0,0,1,0,0,4238
17236,7091,M,46,5.916,5.75898,247.78,0,0,1,0,0,8604
7142,6322,M,55,4.593999999999999,4.6451,210.4,0,0,1,0,0,3492
2475,1382,M,46,3.65,3.9199,188.18,0,0,1,0,0,1220
9238,5552,M,39,4.434,4.587269999999999,218.18,0,0,1,0,0,4534
8852,665,M,30,4.803999999999999,4.84892,216.78,0,0,1,0,0,4337
7010,2644,M,43,4.13,4.3408,209.85,0,0,1,0,0,3424
879,1401,M,29,3.656,3.64877,174.75,0,0,1,0,0,418
2291,4954,F,26,4.1339999999999995,4.31805,186.93,1,0,1,0,0,1133
2361,1632,M,46,4.04,4.18533,187.37,0,0,1,0,0,1165
4577,6539,M,41,4.246,4.468780000000001,199.62,0,0,1,0,0,2257
1648,3373,M,21,4.26,4.2114,181.95,0,0,1,0,0,802
7942,5838,M,36,4.69,4.69345,213.43,0,0,1,0,0,3893
412,500,M,33,4.096,4.035080000000001,166.87,0,0,1,0,0,207
10102,5103,M,31,4.39,4.53229,221.3,0,0,1,0,0,4972
17649,4745,M,31,4.394,4.4137900000000005,249.92,0,0,1,0,0,8804
2467,5235,F,43,4.414,4.4341800000000005,188.13,1,0,1,0,0,1215
1627,1417,M,28,3.8560000000000003,4.00758,181.78,0,0,1,0,0,793
7113,5646,M,47,4.31,4.41142,210.3,0,0,1,0,0,3477
756,3143,M,51,4.12,4.1132800000000005,172.92,0,0,1,0,0,363
3710,5512,M,41,4.394,4.4830000000000005,195.17,0,0,1,0,0,1826
9515,3495,M,21,4.524,4.3773,219.17,0,0,1,0,0,4676
201,460,M,38,3.67,3.6781599999999997,160.75,0,0,1,0,0,105
16323,6068,M,38,4.64,5.00913,243.35,0,0,1,0,0,8116
11166,5313,M,36,4.644,4.86645,224.9,0,0,1,0,0,5521
580,131,M,29,3.35,3.44259,169.93,0,0,1,0,0,286
5389,3252,M,55,4.204,4.43323,203.45,0,0,1,0,0,2653
4205,4013,M,41,4.274,4.3882,197.82,0,0,1,0,0,2059
2617,7223,M,43,4.426,4.4341800000000005,189.08,0,0,1,0,0,1293
2717,4063,M,42,4.394,4.38678,189.52,0,0,1,0,0,1340
1070,3784,M,42,4.07,4.1132800000000005,176.92,0,0,1,0,0,516
3869,7125,F,29,4.386,4.40337,196.1,1,0,1,0,0,1901
5890,4495,M,26,4.45,4.2550099999999995,205.62,0,0,1,0,0,2894
1180,786,M,35,3.83,3.9563900000000003,177.92,0,0,1,0,0,577
3692,3676,M,46,4.26,4.34791,195.08,0,0,1,0,0,1815
2105,3944,M,41,4.124,4.19386,185.58,0,0,1,0,0,1045
2380,6446,M,37,4.294,4.25169,187.52,0,0,1,0,0,1174
2735,1290,M,41,3.9960000000000004,4.1768,189.6,0,0,1,0,0,1351
2625,3679,M,39,4.136,4.08485,189.1,0,0,1,0,0,1299
2016,521,M,33,3.7239999999999998,3.8454800000000002,184.88,0,0,1,0,0,1005
386,1008,M,46,3.824,3.88435,166.33,0,0,1,0,0,191
2218,1881,M,30,4.084,4.08437,186.45,0,0,1,0,0,1101
2095,5442,M,40,4.266,4.25074,185.52,0,0,1,0,0,1039
8659,5210,M,48,4.504,4.6673800000000005,216.12,0,0,1,0,0,4241
176,250,M,25,3.7260000000000004,3.7113400000000003,159.55,0,0,1,0,0,91
1326,2212,M,31,4.056,4.031280000000001,179.02,0,0,1,0,0,651
2820,848,M,34,3.89,4.019430000000001,189.98,0,0,1,0,0,1385
2808,7122,M,49,4.513999999999999,4.492,189.93,0,0,1,0,0,1383
2688,7374,M,42,4.274,4.31663,189.38,0,0,1,0,0,1322
1517,3042,M,42,4.1160000000000005,4.00758,180.58,0,0,1,0,0,743
1331,3021,M,35,4.194,4.19813,179.03,0,0,1,0,0,652
4908,7197,M,42,4.246,4.34175,201.23,0,0,1,0,0,2429
184,672,M,35,3.696,3.7634800000000004,159.95,0,0,1,0,0,93
1215,3067,M,37,4.306,4.2602199999999995,178.23,0,0,1,0,0,593
2547,7575,M,45,4.21,4.18628,188.63,0,0,1,0,0,1256
2295,698,M,22,4.144,4.17111,186.97,0,0,1,0,0,1135
7271,6603,M,42,4.506,4.78351,210.98,0,0,1,0,0,3560
1880,3046,M,53,4.084,4.091480000000001,183.9,0,0,1,0,0,927
2250,5939,M,46,4.086,4.1104400000000005,186.6,0,0,1,0,0,1116
2704,2845,M,41,4.14,4.17727,189.48,0,0,1,0,0,1331
3386,3899,M,29,4.146,4.19244,193.48,0,0,1,0,0,1668
1982,3066,M,37,4.434,4.42801,184.75,0,0,1,0,0,984
1321,2610,M,36,4.236000000000001,4.23273,178.98,0,0,1,0,0,646
4702,3892,M,34,4.28,4.39152,200.23,0,0,1,0,0,2320
4781,3387,M,19,4.66,4.62756,200.62,0,0,1,0,0,2364
12410,6630,M,45,4.37,4.44603,228.92,0,0,1,0,0,6162
2345,1319,M,36,3.85,3.97535,187.25,0,0,1,0,0,1159
6651,5296,M,55,4.32,4.5541,208.5,0,0,1,0,0,3259
1786,4801,M,39,4.21,4.17727,183.12,0,0,1,0,0,877
1679,4493,M,30,4.274,4.2531099999999995,182.2,0,0,1,0,0,821
12782,6454,M,45,4.76,4.832330000000001,230.22,0,0,1,0,0,6354
200,159,M,26,3.5639999999999996,3.65541,160.73,0,0,1,0,0,104
11891,2437,M,26,4.394,4.892519999999999,227.38,0,0,1,0,0,5888
3344,6572,M,44,4.494,4.458819999999999,193.22,0,0,1,0,0,1648
9436,5816,M,39,4.336,4.40337,218.9,0,0,1,0,0,4631
8132,7112,M,40,4.606,4.655530000000001,214.15,0,0,1,0,0,3984
3236,2709,M,30,4.334,4.390569999999999,192.55,0,0,1,0,0,1589
1152,6283,M,46,4.18,4.15926,177.75,0,0,1,0,0,560
7747,4932,M,26,4.47,4.40337,212.68,0,0,1,0,0,3790
2574,1349,M,28,3.866,3.8876699999999995,188.83,0,0,1,0,0,1269
18160,2680,M,41,4.734,5.15843,252.4,0,0,1,0,0,9061
4636,5776,F,39,4.314,4.47115,199.95,1,0,1,0,0,2287
2262,1143,M,45,3.864,3.98483,186.7,0,0,1,0,0,1124
6041,1759,M,34,4.024,3.99479,206.18,0,0,1,0,0,2966
1829,2915,M,27,4.06,4.2436300000000005,183.43,0,0,1,0,0,897
7401,5561,M,48,4.446000000000001,4.693919999999999,211.47,0,0,1,0,0,3618
3616,5067,M,55,4.406000000000001,4.338430000000001,194.77,0,0,1,0,0,1775
6767,5747,M,48,4.3260000000000005,4.4294400000000005,208.97,0,0,1,0,0,3324
3760,2284,M,31,4.194,4.28345,195.4,0,0,1,0,0,1849
1519,1694,M,47,4.144,4.1805900000000005,180.6,0,0,1,0,0,745
1823,5189,F,39,4.194,4.17822,183.4,1,0,1,0,0,893
6983,1580,M,20,3.906,4.23131,209.73,0,0,1,0,0,3407
764,896,M,28,3.866,3.92795,173.0,0,0,1,0,0,368
2656,1404,M,25,3.89,4.0256,189.25,0,0,1,0,0,1311
1647,5181,M,31,4.336,4.25548,181.95,0,0,1,0,0,803
2174,3333,M,47,4.33,4.29577,186.12,0,0,1,0,0,1077
2313,1856,F,35,4.0360000000000005,4.201919999999999,187.05,1,0,1,0,0,1144
4029,3078,M,44,4.334,4.42327,196.95,0,0,1,0,0,1973
8824,5603,M,49,4.42,4.56689,216.65,0,0,1,0,0,4324
5309,2689,M,30,4.566,4.62946,203.1,0,0,1,0,0,2619
4409,6846,F,27,4.396,4.468780000000001,198.88,1,0,1,0,0,2170
2274,3062,M,51,4.146,4.22467,186.82,0,0,1,0,0,1128
11399,5223,M,35,4.254,4.57163,225.63,0,0,1,0,0,5633
8255,4099,M,42,4.356,4.56452,214.6,0,0,1,0,0,4045
422,1787,M,33,3.8160000000000003,3.75021,167.05,0,0,1,0,0,213
15991,1047,M,30,4.96,5.22195,241.72,0,0,1,0,0,7932
1015,5371,M,46,4.246,4.07489,176.32,0,0,1,0,0,494
5643,2320,M,32,4.14,4.352180000000001,204.62,0,0,1,0,0,2788
1313,2863,M,41,4.114,4.19102,178.95,0,0,1,0,0,640
808,409,M,30,3.784,3.8597,173.7,0,0,1,0,0,391
3502,3568,M,28,4.584,4.50859,194.12,0,0,1,0,0,1719
2962,2687,M,42,4.28,4.31426,190.85,0,0,1,0,0,1451
495,824,M,32,3.8,3.7696400000000003,168.58,0,0,1,0,0,249
9185,5979,M,45,4.386,4.65079,218.0,0,0,1,0,0,4500
892,6272,M,46,4.296,4.2351,174.88,0,0,1,0,0,422
500,1627,M,45,3.9939999999999998,4.0061599999999995,168.68,0,0,1,0,0,251
50,112,M,25,3.406,3.4212599999999997,148.72,0,0,1,0,0,20
22,101,M,30,3.326,3.3297800000000004,142.53,0,0,1,0,0,9
2648,3366,M,38,4.2139999999999995,4.30478,189.2,0,0,1,0,0,1306
11244,6614,F,33,4.6339999999999995,4.93803,225.12,1,0,1,0,0,5558
6002,5535,M,36,4.41,4.54462,206.1,0,0,1,0,0,2948
3139,5452,M,39,4.284,4.43323,191.93,0,0,1,0,0,1543
3443,7642,M,42,4.556,4.480630000000001,193.77,0,0,1,0,0,1687
4226,2370,M,29,4.126,4.13556,197.95,0,0,1,0,0,2067
3757,3854,M,36,4.274,4.34744,195.38,0,0,1,0,0,1848
1743,872,M,42,3.9160000000000004,4.036969999999999,182.73,0,0,1,0,0,853
909,1848,M,39,3.81,3.93791,175.1,0,0,1,0,0,434
11896,2956,M,24,4.4,4.89395,227.4,0,0,1,0,0,5889
6159,1677,M,28,4.07,4.1877,206.63,0,0,1,0,0,3023
98,603,M,25,3.556,3.57957,155.05,0,0,1,0,0,51
6629,3773,M,46,4.416,4.492,208.42,0,0,1,0,0,3242
11998,7657,M,43,4.524,4.783980000000001,227.72,0,0,1,0,0,5946
2995,3234,M,30,4.246,4.30288,191.02,0,0,1,0,0,1474
2513,5498,M,46,4.456,4.39768,188.43,0,0,1,0,0,1236
396,605,M,29,3.7939999999999996,3.8454800000000002,166.45,0,0,1,0,0,197
4180,4593,M,49,4.23,4.34507,197.72,0,0,1,0,0,2044
6320,3656,M,23,4.01,4.09053,207.2,0,0,1,0,0,3098
5221,3747,M,49,4.62,4.71004,202.67,0,0,1,0,0,2581
9075,4137,M,45,4.3,4.63467,217.53,0,0,1,0,0,4453
1828,1474,M,24,4.316,4.16495,183.42,0,0,1,0,0,894
4524,6134,M,38,4.474,4.59912,199.33,0,0,1,0,0,2233
9761,5673,M,35,4.534,4.59154,220.03,0,0,1,0,0,4803
7641,5453,M,36,4.75,4.97215,212.32,0,0,1,0,0,3740
12705,6093,M,52,4.296,4.56595,229.97,0,0,1,0,0,6315
6075,7478,M,44,4.356,4.65458,206.3,0,0,1,0,0,2986
8675,6150,M,40,4.34,4.44745,216.17,0,0,1,0,0,4255
1094,2411,F,28,4.04,4.0692,177.18,1,0,1,0,0,529
2103,793,M,28,3.9139999999999997,3.89952,185.57,0,0,1,0,0,1043
14097,4008,M,29,4.744,4.66785,234.65,0,0,1,0,0,7016
4265,2276,M,36,4.124,4.26354,198.12,0,0,1,0,0,2087
90,144,M,32,3.3960000000000004,3.46155,154.15,0,0,1,0,0,46
17658,4825,M,20,5.224,4.96267,249.95,0,0,1,0,0,8808
4162,5155,M,37,4.256,4.27302,197.62,0,0,1,0,0,2039
763,829,M,24,3.67,3.7833900000000003,172.98,0,0,1,0,0,367
21623,3443,M,50,4.356,4.99965,275.07,0,0,1,0,0,10823
6512,6241,M,55,4.69,4.713830000000001,207.98,0,0,1,0,0,3179
8260,5044,M,40,4.48,4.55647,214.62,0,0,1,0,0,4046
473,200,M,39,3.6039999999999996,3.74594,167.98,0,0,1,0,0,242
1805,3099,M,27,3.99,4.073,183.25,0,0,1,0,0,883
203,408,M,38,3.6,3.68195,160.77,0,0,1,0,0,107
5639,4524,M,49,4.593999999999999,4.729,204.6,0,0,1,0,0,2783
21869,7161,M,44,4.4239999999999995,4.59201,277.1,0,0,1,0,0,10951
